towID,date,region,tl,wt,age
434,6/7/2016,Ontario-West,65,NA,NA
434,6/7/2016,Ontario-West,94,NA,NA
414,6/5/2016,Ontario-West,86,NA,NA
434,6/7/2016,Ontario-West,64,NA,NA
434,6/7/2016,Ontario-West,76,NA,NA
434,6/7/2016,Ontario-West,53,NA,NA
427,6/7/2016,Ontario-West,73,NA,NA
434,6/7/2016,Ontario-West,59,NA,NA
417,6/6/2016,Ontario-West,75,NA,NA
434,6/7/2016,Ontario-West,89,NA,NA
414,6/5/2016,Ontario-West,119,NA,NA
414,6/5/2016,Ontario-West,82,NA,NA
434,6/7/2016,Ontario-West,69,NA,NA
434,6/7/2016,Ontario-West,59,NA,NA
476,6/7/2016,Ontario-West,97,NA,NA
427,6/7/2016,Ontario-West,68,NA,NA
417,6/6/2016,Ontario-West,87,NA,NA
476,6/7/2016,Ontario-West,64,NA,NA
417,6/6/2016,Ontario-West,75,NA,NA
434,6/7/2016,Ontario-West,87,5.22,4
417,6/6/2016,Ontario-West,53,1.03,1
434,6/7/2016,Ontario-West,73,NA,NA
427,6/7/2016,Ontario-West,41,NA,NA
427,6/7/2016,Ontario-West,46,NA,NA
434,6/7/2016,Ontario-West,104,NA,NA
427,6/7/2016,Ontario-West,106,NA,NA
427,6/7/2016,Ontario-West,88,NA,NA
476,6/7/2016,Ontario-West,88,NA,NA
427,6/7/2016,Ontario-West,65,NA,NA
476,6/7/2016,Ontario-West,75,NA,NA
434,6/7/2016,Ontario-West,84,NA,NA
427,6/7/2016,Ontario-West,83,NA,NA
434,6/7/2016,Ontario-West,122,NA,NA
427,6/7/2016,Ontario-West,134,18.3,9
417,6/6/2016,Ontario-West,43,0.84,1
434,6/7/2016,Ontario-West,67,NA,NA
427,6/7/2016,Ontario-West,44,NA,NA
427,6/7/2016,Ontario-West,71,NA,NA
434,6/7/2016,Ontario-West,83,NA,NA
427,6/7/2016,Ontario-West,44,NA,NA
427,6/7/2016,Ontario-West,84,NA,NA
414,6/5/2016,Ontario-West,50,NA,NA
434,6/7/2016,Ontario-West,84,NA,NA
414,6/5/2016,Ontario-West,70,NA,NA
476,6/7/2016,Ontario-West,106,NA,NA
434,6/7/2016,Ontario-West,84,NA,NA
427,6/7/2016,Ontario-West,46,NA,NA
434,6/7/2016,Ontario-West,79,NA,NA
434,6/7/2016,Ontario-West,70,NA,NA
427,6/7/2016,Ontario-West,61,NA,NA
434,6/7/2016,Ontario-West,45,NA,NA
427,6/7/2016,Ontario-West,94,NA,NA
434,6/7/2016,Ontario-West,74,NA,NA
414,6/5/2016,Ontario-West,60,NA,NA
434,6/7/2016,Ontario-West,102,NA,NA
427,6/7/2016,Ontario-West,79,NA,NA
476,6/7/2016,Ontario-West,74,NA,NA
434,6/7/2016,Ontario-West,40,NA,NA
476,6/7/2016,Ontario-West,85,NA,NA
476,6/7/2016,Ontario-West,46,NA,NA
427,6/7/2016,Ontario-West,113,NA,NA
434,6/7/2016,Ontario-West,83,NA,NA
427,6/7/2016,Ontario-West,44,NA,NA
427,6/7/2016,Ontario-West,111,NA,NA
434,6/7/2016,Ontario-West,37,0.37,1
476,6/7/2016,Ontario-West,41,NA,NA
417,6/6/2016,Ontario-West,63,NA,NA
476,6/7/2016,Ontario-West,41,NA,NA
417,6/6/2016,Ontario-West,106,NA,NA
434,6/7/2016,Ontario-West,45,NA,NA
427,6/7/2016,Ontario-West,83,NA,NA
417,6/6/2016,Ontario-West,106,NA,NA
476,6/7/2016,Ontario-West,52,NA,NA
427,6/7/2016,Ontario-West,111,12.27,6
427,6/7/2016,Ontario-West,68,NA,NA
427,6/7/2016,Ontario-West,48,NA,NA
476,6/7/2016,Ontario-West,68,NA,NA
427,6/7/2016,Ontario-West,107,NA,NA
427,6/7/2016,Ontario-West,51,NA,NA
427,6/7/2016,Ontario-West,54,NA,NA
417,6/6/2016,Ontario-West,49,NA,NA
427,6/7/2016,Ontario-West,67,NA,NA
476,6/7/2016,Ontario-West,51,NA,NA
476,6/7/2016,Ontario-West,80,NA,NA
476,6/7/2016,Ontario-West,95,NA,NA
434,6/7/2016,Ontario-West,41,NA,NA
417,6/6/2016,Ontario-West,107,NA,NA
417,6/6/2016,Ontario-West,72,NA,NA
476,6/7/2016,Ontario-West,62,NA,NA
414,6/5/2016,Ontario-West,121,14.47,8
417,6/6/2016,Ontario-West,88,NA,NA
427,6/7/2016,Ontario-West,42,NA,NA
427,6/7/2016,Ontario-West,53,NA,NA
427,6/7/2016,Ontario-West,50,NA,NA
434,6/7/2016,Ontario-West,61,NA,NA
476,6/7/2016,Ontario-West,96,NA,NA
417,6/6/2016,Ontario-West,95,NA,NA
417,6/6/2016,Ontario-West,68,NA,NA
414,6/5/2016,Ontario-West,45,0.76,1
427,6/7/2016,Ontario-West,59,NA,NA
427,6/7/2016,Ontario-West,84,NA,NA
427,6/7/2016,Ontario-West,41,NA,NA
434,6/7/2016,Ontario-West,63,NA,NA
414,6/5/2016,Ontario-West,46,NA,NA
476,6/7/2016,Ontario-West,86,NA,NA
434,6/7/2016,Ontario-West,103,NA,NA
427,6/7/2016,Ontario-West,82,NA,NA
427,6/7/2016,Ontario-West,66,NA,NA
414,6/5/2016,Ontario-West,88,NA,NA
434,6/7/2016,Ontario-West,60,NA,NA
434,6/7/2016,Ontario-West,120,NA,NA
417,6/6/2016,Ontario-West,46,NA,NA
434,6/7/2016,Ontario-West,115,NA,NA
476,6/7/2016,Ontario-West,46,NA,NA
476,6/7/2016,Ontario-West,106,NA,NA
414,6/5/2016,Ontario-West,95,NA,NA
434,6/7/2016,Ontario-West,71,NA,NA
414,6/5/2016,Ontario-West,78,NA,NA
476,6/7/2016,Ontario-West,64,NA,NA
417,6/6/2016,Ontario-West,70,NA,NA
476,6/7/2016,Ontario-West,64,NA,NA
476,6/7/2016,Ontario-West,83,NA,NA
476,6/7/2016,Ontario-West,45,0.76,1
476,6/7/2016,Ontario-West,65,NA,NA
476,6/7/2016,Ontario-West,46,NA,NA
427,6/7/2016,Ontario-West,107,NA,NA
476,6/7/2016,Ontario-West,52,NA,NA
476,6/7/2016,Ontario-West,63,NA,NA
414,6/5/2016,Ontario-West,80,NA,NA
434,6/7/2016,Ontario-West,41,NA,NA
427,6/7/2016,Ontario-West,98,NA,NA
427,6/7/2016,Ontario-West,113,NA,NA
476,6/7/2016,Ontario-West,74,NA,NA
414,6/5/2016,Ontario-West,76,NA,NA
417,6/6/2016,Ontario-West,80,NA,NA
414,6/5/2016,Ontario-West,62,NA,NA
417,6/6/2016,Ontario-West,42,NA,NA
427,6/7/2016,Ontario-West,44,NA,NA
427,6/7/2016,Ontario-West,98,NA,NA
427,6/7/2016,Ontario-West,59,NA,NA
434,6/7/2016,Ontario-West,90,NA,NA
434,6/7/2016,Ontario-West,69,NA,NA
434,6/7/2016,Ontario-West,66,NA,NA
427,6/7/2016,Ontario-West,121,NA,NA
476,6/7/2016,Ontario-West,90,NA,NA
476,6/7/2016,Ontario-West,81,NA,NA
427,6/7/2016,Ontario-West,123,NA,NA
476,6/7/2016,Ontario-West,65,NA,NA
434,6/7/2016,Ontario-West,105,NA,NA
427,6/7/2016,Ontario-West,71,NA,NA
434,6/7/2016,Ontario-West,44,NA,NA
434,6/7/2016,Ontario-West,68,NA,NA
476,6/7/2016,Ontario-West,105,NA,NA
427,6/7/2016,Ontario-West,96,NA,NA
476,6/7/2016,Ontario-West,82,NA,NA
427,6/7/2016,Ontario-West,68,NA,NA
417,6/6/2016,Ontario-West,40,NA,NA
427,6/7/2016,Ontario-West,63,NA,NA
434,6/7/2016,Ontario-West,62,NA,NA
476,6/7/2016,Ontario-West,85,NA,NA
427,6/7/2016,Ontario-West,92,NA,NA
427,6/7/2016,Ontario-West,80,NA,NA
434,6/7/2016,Ontario-West,52,NA,NA
427,6/7/2016,Ontario-West,44,NA,NA
427,6/7/2016,Ontario-West,84,NA,NA
476,6/7/2016,Ontario-West,61,NA,NA
427,6/7/2016,Ontario-West,65,NA,NA
434,6/7/2016,Ontario-West,97,NA,NA
434,6/7/2016,Ontario-West,51,NA,NA
434,6/7/2016,Ontario-West,91,NA,NA
427,6/7/2016,Ontario-West,65,NA,NA
427,6/7/2016,Ontario-West,71,NA,NA
427,6/7/2016,Ontario-West,74,NA,NA
417,6/6/2016,Ontario-West,81,NA,NA
434,6/7/2016,Ontario-West,78,NA,NA
414,6/5/2016,Ontario-West,73,NA,NA
417,6/6/2016,Ontario-West,93,NA,NA
427,6/7/2016,Ontario-West,91,NA,NA
434,6/7/2016,Ontario-West,66,NA,NA
414,6/5/2016,Ontario-West,45,NA,NA
434,6/7/2016,Ontario-West,91,NA,NA
414,6/5/2016,Ontario-West,67,NA,NA
434,6/7/2016,Ontario-West,103,NA,NA
427,6/7/2016,Ontario-West,67,NA,NA
427,6/7/2016,Ontario-West,70,NA,NA
427,6/7/2016,Ontario-West,73,NA,NA
427,6/7/2016,Ontario-West,86,NA,NA
476,6/7/2016,Ontario-West,71,NA,NA
427,6/7/2016,Ontario-West,97,NA,NA
476,6/7/2016,Ontario-West,102,NA,NA
476,6/7/2016,Ontario-West,45,NA,NA
417,6/6/2016,Ontario-West,92,NA,NA
434,6/7/2016,Ontario-West,63,NA,NA
434,6/7/2016,Ontario-West,98,NA,NA
434,6/7/2016,Ontario-West,84,NA,NA
476,6/7/2016,Ontario-West,86,NA,NA
414,6/5/2016,Ontario-West,90,NA,NA
414,6/5/2016,Ontario-West,80,NA,NA
414,6/5/2016,Ontario-West,88,NA,NA
417,6/6/2016,Ontario-West,109,NA,NA
434,6/7/2016,Ontario-West,50,NA,NA
476,6/7/2016,Ontario-West,90,NA,NA
434,6/7/2016,Ontario-West,68,NA,NA
476,6/7/2016,Ontario-West,65,NA,NA
427,6/7/2016,Ontario-West,72,NA,NA
427,6/7/2016,Ontario-West,101,NA,NA
427,6/7/2016,Ontario-West,51,NA,NA
414,6/5/2016,Ontario-West,65,NA,NA
427,6/7/2016,Ontario-West,101,NA,NA
427,6/7/2016,Ontario-West,48,NA,NA
476,6/7/2016,Ontario-West,109,NA,NA
476,6/7/2016,Ontario-West,66,NA,NA
476,6/7/2016,Ontario-West,87,NA,NA
476,6/7/2016,Ontario-West,76,NA,NA
434,6/7/2016,Ontario-West,41,NA,NA
414,6/5/2016,Ontario-West,70,NA,NA
434,6/7/2016,Ontario-West,71,NA,NA
417,6/6/2016,Ontario-West,75,NA,NA
476,6/7/2016,Ontario-West,70,NA,NA
427,6/7/2016,Ontario-West,76,NA,NA
414,6/5/2016,Ontario-West,84,NA,NA
427,6/7/2016,Ontario-West,73,NA,NA
417,6/6/2016,Ontario-West,48,NA,NA
476,6/7/2016,Ontario-West,85,NA,NA
427,6/7/2016,Ontario-West,107,NA,NA
417,6/6/2016,Ontario-West,76,NA,NA
476,6/7/2016,Ontario-West,60,NA,NA
427,6/7/2016,Ontario-West,86,NA,NA
434,6/7/2016,Ontario-West,119,15.68,8
434,6/7/2016,Ontario-West,43,NA,NA
434,6/7/2016,Ontario-West,60,NA,NA
427,6/7/2016,Ontario-West,82,NA,NA
476,6/7/2016,Ontario-West,80,NA,NA
414,6/5/2016,Ontario-West,56,NA,NA
434,6/7/2016,Ontario-West,78,NA,NA
434,6/7/2016,Ontario-West,57,NA,NA
414,6/5/2016,Ontario-West,61,NA,NA
417,6/6/2016,Ontario-West,86,NA,NA
434,6/7/2016,Ontario-West,64,NA,NA
476,6/7/2016,Ontario-West,66,NA,NA
434,6/7/2016,Ontario-West,113,NA,NA
427,6/7/2016,Ontario-West,66,NA,NA
476,6/7/2016,Ontario-West,83,NA,NA
434,6/7/2016,Ontario-West,81,NA,NA
417,6/6/2016,Ontario-West,43,NA,NA
427,6/7/2016,Ontario-West,45,NA,NA
427,6/7/2016,Ontario-West,93,NA,NA
414,6/5/2016,Ontario-West,65,NA,NA
476,6/7/2016,Ontario-West,65,NA,NA
417,6/6/2016,Ontario-West,43,NA,NA
476,6/7/2016,Ontario-West,102,NA,NA
427,6/7/2016,Ontario-West,53,NA,NA
434,6/7/2016,Ontario-West,68,NA,NA
434,6/7/2016,Ontario-West,67,NA,NA
427,6/7/2016,Ontario-West,98,NA,NA
476,6/7/2016,Ontario-West,114,NA,NA
476,6/7/2016,Ontario-West,82,NA,NA
434,6/7/2016,Ontario-West,97,NA,NA
434,6/7/2016,Ontario-West,78,NA,NA
476,6/7/2016,Ontario-West,51,NA,NA
427,6/7/2016,Ontario-West,99,NA,NA
434,6/7/2016,Ontario-West,79,NA,NA
434,6/7/2016,Ontario-West,96,NA,NA
476,6/7/2016,Ontario-West,80,NA,NA
427,6/7/2016,Ontario-West,54,NA,NA
417,6/6/2016,Ontario-West,41,NA,NA
476,6/7/2016,Ontario-West,120,11.86,6
476,6/7/2016,Ontario-West,45,NA,NA
476,6/7/2016,Ontario-West,89,NA,NA
434,6/7/2016,Ontario-West,112,NA,NA
434,6/7/2016,Ontario-West,81,NA,NA
434,6/7/2016,Ontario-West,118,NA,NA
476,6/7/2016,Ontario-West,60,NA,NA
434,6/7/2016,Ontario-West,43,NA,NA
434,6/7/2016,Ontario-West,47,NA,NA
417,6/6/2016,Ontario-West,69,NA,NA
414,6/5/2016,Ontario-West,78,NA,NA
476,6/7/2016,Ontario-West,85,NA,NA
434,6/7/2016,Ontario-West,78,NA,NA
427,6/7/2016,Ontario-West,71,NA,NA
476,6/7/2016,Ontario-West,63,NA,NA
417,6/6/2016,Ontario-West,70,NA,NA
434,6/7/2016,Ontario-West,63,NA,NA
414,6/5/2016,Ontario-West,88,NA,NA
427,6/7/2016,Ontario-West,105,NA,NA
434,6/7/2016,Ontario-West,68,NA,NA
427,6/7/2016,Ontario-West,38,0.52,1
476,6/7/2016,Ontario-West,112,NA,NA
427,6/7/2016,Ontario-West,74,NA,NA
427,6/7/2016,Ontario-West,109,NA,NA
427,6/7/2016,Ontario-West,66,NA,NA
414,6/5/2016,Ontario-West,47,NA,NA
434,6/7/2016,Ontario-West,95,NA,NA
414,6/5/2016,Ontario-West,113,NA,NA
417,6/6/2016,Ontario-West,66,NA,NA
476,6/7/2016,Ontario-West,69,NA,NA
414,6/5/2016,Ontario-West,123,13.58,6
414,6/5/2016,Ontario-West,121,NA,NA
434,6/7/2016,Ontario-West,42,NA,NA
427,6/7/2016,Ontario-West,100,NA,NA
417,6/6/2016,Ontario-West,56,NA,NA
476,6/7/2016,Ontario-West,65,NA,NA
417,6/6/2016,Ontario-West,62,NA,NA
476,6/7/2016,Ontario-West,48,NA,NA
427,6/7/2016,Ontario-West,105,NA,NA
434,6/7/2016,Ontario-West,103,NA,NA
427,6/7/2016,Ontario-West,62,NA,NA
427,6/7/2016,Ontario-West,53,NA,NA
427,6/7/2016,Ontario-West,76,NA,NA
434,6/7/2016,Ontario-West,99,NA,NA
476,6/7/2016,Ontario-West,68,NA,NA
427,6/7/2016,Ontario-West,68,NA,NA
476,6/7/2016,Ontario-West,93,NA,NA
476,6/7/2016,Ontario-West,47,NA,NA
427,6/7/2016,Ontario-West,59,NA,NA
427,6/7/2016,Ontario-West,54,NA,NA
434,6/7/2016,Ontario-West,88,NA,NA
434,6/7/2016,Ontario-West,43,NA,NA
476,6/7/2016,Ontario-West,42,NA,NA
434,6/7/2016,Ontario-West,57,NA,NA
427,6/7/2016,Ontario-West,76,NA,NA
414,6/5/2016,Ontario-West,93,NA,NA
476,6/7/2016,Ontario-West,82,NA,NA
434,6/7/2016,Ontario-West,100,NA,NA
434,6/7/2016,Ontario-West,42,NA,NA
434,6/7/2016,Ontario-West,127,NA,NA
476,6/7/2016,Ontario-West,109,NA,NA
417,6/6/2016,Ontario-West,52,NA,NA
476,6/7/2016,Ontario-West,55,NA,NA
434,6/7/2016,Ontario-West,47,NA,NA
434,6/7/2016,Ontario-West,49,NA,NA
434,6/7/2016,Ontario-West,106,NA,NA
414,6/5/2016,Ontario-West,92,NA,NA
476,6/7/2016,Ontario-West,90,NA,NA
417,6/6/2016,Ontario-West,91,NA,NA
417,6/6/2016,Ontario-West,48,NA,NA
434,6/7/2016,Ontario-West,65,NA,NA
434,6/7/2016,Ontario-West,70,NA,NA
427,6/7/2016,Ontario-West,89,NA,NA
476,6/7/2016,Ontario-West,69,NA,NA
417,6/6/2016,Ontario-West,95,NA,NA
434,6/7/2016,Ontario-West,75,NA,NA
417,6/6/2016,Ontario-West,71,NA,NA
427,6/7/2016,Ontario-West,48,NA,NA
434,6/7/2016,Ontario-West,77,NA,NA
434,6/7/2016,Ontario-West,103,NA,NA
434,6/7/2016,Ontario-West,77,NA,NA
476,6/7/2016,Ontario-West,124,NA,NA
427,6/7/2016,Ontario-West,101,NA,NA
476,6/7/2016,Ontario-West,69,NA,NA
414,6/5/2016,Ontario-West,78,NA,NA
427,6/7/2016,Ontario-West,69,NA,NA
434,6/7/2016,Ontario-West,94,NA,NA
427,6/7/2016,Ontario-West,63,NA,NA
414,6/5/2016,Ontario-West,90,NA,NA
434,6/7/2016,Ontario-West,58,NA,NA
476,6/7/2016,Ontario-West,87,NA,NA
434,6/7/2016,Ontario-West,83,NA,NA
476,6/7/2016,Ontario-West,42,NA,NA
417,6/6/2016,Ontario-West,41,NA,NA
427,6/7/2016,Ontario-West,60,NA,NA
427,6/7/2016,Ontario-West,81,4.37,3
476,6/7/2016,Ontario-West,63,NA,NA
434,6/7/2016,Ontario-West,46,NA,NA
427,6/7/2016,Ontario-West,107,NA,NA
427,6/7/2016,Ontario-West,76,NA,NA
417,6/6/2016,Ontario-West,76,NA,NA
414,6/5/2016,Ontario-West,105,NA,NA
427,6/7/2016,Ontario-West,72,NA,NA
427,6/7/2016,Ontario-West,41,NA,NA
476,6/7/2016,Ontario-West,56,NA,NA
434,6/7/2016,Ontario-West,54,NA,NA
427,6/7/2016,Ontario-West,85,NA,NA
476,6/7/2016,Ontario-West,65,NA,NA
434,6/7/2016,Ontario-West,47,NA,NA
427,6/7/2016,Ontario-West,67,NA,NA
476,6/7/2016,Ontario-West,44,NA,NA
434,6/7/2016,Ontario-West,44,NA,NA
434,6/7/2016,Ontario-West,92,NA,NA
476,6/7/2016,Ontario-West,115,NA,NA
427,6/7/2016,Ontario-West,95,NA,NA
414,6/5/2016,Ontario-West,63,NA,NA
476,6/7/2016,Ontario-West,65,NA,NA
427,6/7/2016,Ontario-West,41,NA,NA
427,6/7/2016,Ontario-West,87,NA,NA
417,6/6/2016,Ontario-West,100,NA,NA
414,6/5/2016,Ontario-West,84,NA,NA
434,6/7/2016,Ontario-West,69,NA,NA
476,6/7/2016,Ontario-West,68,NA,NA
427,6/7/2016,Ontario-West,65,NA,NA
476,6/7/2016,Ontario-West,69,NA,NA
427,6/7/2016,Ontario-West,62,NA,NA
434,6/7/2016,Ontario-West,50,NA,NA
434,6/7/2016,Ontario-West,91,NA,NA
434,6/7/2016,Ontario-West,61,NA,NA
427,6/7/2016,Ontario-West,78,4.3,3
476,6/7/2016,Ontario-West,65,NA,NA
434,6/7/2016,Ontario-West,109,NA,NA
476,6/7/2016,Ontario-West,77,NA,NA
427,6/7/2016,Ontario-West,100,NA,NA
476,6/7/2016,Ontario-West,60,NA,NA
476,6/7/2016,Ontario-West,116,NA,NA
476,6/7/2016,Ontario-West,75,NA,NA
476,6/7/2016,Ontario-West,41,NA,NA
414,6/5/2016,Ontario-West,43,NA,NA
427,6/7/2016,Ontario-West,91,NA,NA
427,6/7/2016,Ontario-West,112,NA,NA
434,6/7/2016,Ontario-West,80,NA,NA
414,6/5/2016,Ontario-West,80,NA,NA
434,6/7/2016,Ontario-West,62,NA,NA
427,6/7/2016,Ontario-West,82,NA,NA
434,6/7/2016,Ontario-West,75,NA,NA
427,6/7/2016,Ontario-West,58,1.39,2
476,6/7/2016,Ontario-West,43,NA,NA
434,6/7/2016,Ontario-West,94,NA,NA
434,6/7/2016,Ontario-West,65,NA,NA
427,6/7/2016,Ontario-West,46,NA,NA
427,6/7/2016,Ontario-West,64,NA,NA
434,6/7/2016,Ontario-West,82,NA,NA
427,6/7/2016,Ontario-West,83,NA,NA
427,6/7/2016,Ontario-West,46,NA,NA
427,6/7/2016,Ontario-West,62,NA,NA
427,6/7/2016,Ontario-West,42,NA,NA
434,6/7/2016,Ontario-West,96,NA,NA
417,6/6/2016,Ontario-West,65,NA,NA
427,6/7/2016,Ontario-West,81,NA,NA
476,6/7/2016,Ontario-West,69,NA,NA
434,6/7/2016,Ontario-West,63,NA,NA
434,6/7/2016,Ontario-West,71,NA,NA
476,6/7/2016,Ontario-West,101,NA,NA
434,6/7/2016,Ontario-West,90,NA,NA
434,6/7/2016,Ontario-West,83,NA,NA
427,6/7/2016,Ontario-West,83,NA,NA
434,6/7/2016,Ontario-West,60,NA,NA
434,6/7/2016,Ontario-West,85,NA,NA
476,6/7/2016,Ontario-West,66,NA,NA
434,6/7/2016,Ontario-West,47,NA,NA
434,6/7/2016,Ontario-West,66,NA,NA
434,6/7/2016,Ontario-West,60,NA,NA
427,6/7/2016,Ontario-West,102,NA,NA
476,6/7/2016,Ontario-West,60,NA,NA
427,6/7/2016,Ontario-West,81,NA,NA
476,6/7/2016,Ontario-West,64,NA,NA
427,6/7/2016,Ontario-West,92,NA,NA
427,6/7/2016,Ontario-West,49,NA,NA
434,6/7/2016,Ontario-West,75,NA,NA
434,6/7/2016,Ontario-West,41,NA,NA
414,6/5/2016,Ontario-West,45,NA,NA
434,6/7/2016,Ontario-West,67,NA,NA
427,6/7/2016,Ontario-West,96,NA,NA
427,6/7/2016,Ontario-West,40,NA,NA
427,6/7/2016,Ontario-West,108,NA,NA
434,6/7/2016,Ontario-West,91,NA,NA
476,6/7/2016,Ontario-West,102,NA,NA
427,6/7/2016,Ontario-West,61,NA,NA
427,6/7/2016,Ontario-West,81,NA,NA
427,6/7/2016,Ontario-West,62,NA,NA
417,6/6/2016,Ontario-West,108,NA,NA
414,6/5/2016,Ontario-West,117,NA,NA
427,6/7/2016,Ontario-West,67,NA,NA
417,6/6/2016,Ontario-West,108,NA,NA
476,6/7/2016,Ontario-West,69,NA,NA
434,6/7/2016,Ontario-West,98,NA,NA
476,6/7/2016,Ontario-West,80,NA,NA
417,6/6/2016,Ontario-West,66,NA,NA
427,6/7/2016,Ontario-West,46,NA,NA
427,6/7/2016,Ontario-West,78,NA,NA
476,6/7/2016,Ontario-West,84,NA,NA
476,6/7/2016,Ontario-West,105,NA,NA
434,6/7/2016,Ontario-West,54,NA,NA
427,6/7/2016,Ontario-West,106,NA,NA
417,6/6/2016,Ontario-West,63,NA,NA
476,6/7/2016,Ontario-West,87,NA,NA
427,6/7/2016,Ontario-West,67,NA,NA
434,6/7/2016,Ontario-West,66,NA,NA
476,6/7/2016,Ontario-West,65,NA,NA
427,6/7/2016,Ontario-West,123,NA,NA
434,6/7/2016,Ontario-West,81,NA,NA
434,6/7/2016,Ontario-West,67,NA,NA
427,6/7/2016,Ontario-West,60,NA,NA
434,6/7/2016,Ontario-West,54,NA,NA
414,6/5/2016,Ontario-West,77,NA,NA
427,6/7/2016,Ontario-West,53,0.91,1
427,6/7/2016,Ontario-West,64,NA,NA
417,6/6/2016,Ontario-West,124,NA,NA
434,6/7/2016,Ontario-West,105,NA,NA
427,6/7/2016,Ontario-West,66,NA,NA
434,6/7/2016,Ontario-West,118,NA,NA
427,6/7/2016,Ontario-West,72,NA,NA
476,6/7/2016,Ontario-West,102,NA,NA
476,6/7/2016,Ontario-West,104,NA,NA
427,6/7/2016,Ontario-West,62,NA,NA
427,6/7/2016,Ontario-West,69,NA,NA
434,6/7/2016,Ontario-West,78,NA,NA
476,6/7/2016,Ontario-West,79,NA,NA
427,6/7/2016,Ontario-West,56,NA,NA
427,6/7/2016,Ontario-West,85,NA,NA
476,6/7/2016,Ontario-West,105,NA,NA
414,6/5/2016,Ontario-West,45,NA,NA
427,6/7/2016,Ontario-West,104,NA,NA
414,6/5/2016,Ontario-West,76,NA,NA
434,6/7/2016,Ontario-West,41,NA,NA
414,6/5/2016,Ontario-West,62,NA,NA
434,6/7/2016,Ontario-West,95,NA,NA
427,6/7/2016,Ontario-West,41,NA,NA
427,6/7/2016,Ontario-West,47,NA,NA
414,6/5/2016,Ontario-West,112,NA,NA
434,6/7/2016,Ontario-West,68,NA,NA
434,6/7/2016,Ontario-West,63,NA,NA
414,6/5/2016,Ontario-West,94,NA,NA
417,6/6/2016,Ontario-West,59,NA,NA
427,6/7/2016,Ontario-West,65,NA,NA
417,6/6/2016,Ontario-West,103,NA,NA
414,6/5/2016,Ontario-West,112,NA,NA
476,6/7/2016,Ontario-West,69,NA,NA
417,6/6/2016,Ontario-West,53,NA,NA
427,6/7/2016,Ontario-West,72,NA,NA
476,6/7/2016,Ontario-West,43,NA,NA
476,6/7/2016,Ontario-West,48,NA,NA
476,6/7/2016,Ontario-West,67,NA,NA
427,6/7/2016,Ontario-West,63,NA,NA
427,6/7/2016,Ontario-West,64,NA,NA
414,6/5/2016,Ontario-West,52,NA,NA
476,6/7/2016,Ontario-West,69,NA,NA
414,6/5/2016,Ontario-West,123,NA,NA
417,6/6/2016,Ontario-West,99,NA,NA
417,6/6/2016,Ontario-West,59,NA,NA
476,6/7/2016,Ontario-West,47,NA,NA
434,6/7/2016,Ontario-West,78,NA,NA
414,6/5/2016,Ontario-West,86,NA,NA
417,6/6/2016,Ontario-West,61,NA,NA
417,6/6/2016,Ontario-West,101,NA,NA
427,6/7/2016,Ontario-West,66,NA,NA
476,6/7/2016,Ontario-West,71,NA,NA
476,6/7/2016,Ontario-West,54,NA,NA
427,6/7/2016,Ontario-West,66,NA,NA
434,6/7/2016,Ontario-West,71,NA,NA
476,6/7/2016,Ontario-West,82,NA,NA
434,6/7/2016,Ontario-West,51,NA,NA
427,6/7/2016,Ontario-West,63,NA,NA
427,6/7/2016,Ontario-West,50,NA,NA
417,6/6/2016,Ontario-West,43,NA,NA
434,6/7/2016,Ontario-West,120,NA,NA
427,6/7/2016,Ontario-West,95,NA,NA
414,6/5/2016,Ontario-West,102,NA,NA
427,6/7/2016,Ontario-West,98,NA,NA
476,6/7/2016,Ontario-West,101,NA,NA
476,6/7/2016,Ontario-West,82,NA,NA
427,6/7/2016,Ontario-West,58,NA,NA
434,6/7/2016,Ontario-West,97,NA,NA
414,6/5/2016,Ontario-West,93,NA,NA
476,6/7/2016,Ontario-West,94,NA,NA
476,6/7/2016,Ontario-West,43,NA,NA
476,6/7/2016,Ontario-West,87,NA,NA
427,6/7/2016,Ontario-West,70,NA,NA
434,6/7/2016,Ontario-West,53,NA,NA
434,6/7/2016,Ontario-West,97,NA,NA
434,6/7/2016,Ontario-West,104,NA,NA
434,6/7/2016,Ontario-West,83,NA,NA
476,6/7/2016,Ontario-West,88,NA,NA
417,6/6/2016,Ontario-West,72,NA,NA
417,6/6/2016,Ontario-West,50,NA,NA
476,6/7/2016,Ontario-West,68,NA,NA
434,6/7/2016,Ontario-West,57,NA,NA
414,6/5/2016,Ontario-West,73,NA,NA
476,6/7/2016,Ontario-West,128,NA,NA
476,6/7/2016,Ontario-West,42,NA,NA
427,6/7/2016,Ontario-West,85,NA,NA
434,6/7/2016,Ontario-West,78,NA,NA
476,6/7/2016,Ontario-West,67,NA,NA
414,6/5/2016,Ontario-West,83,NA,NA
476,6/7/2016,Ontario-West,105,8.51,5
414,6/5/2016,Ontario-West,93,NA,NA
417,6/6/2016,Ontario-West,84,NA,NA
427,6/7/2016,Ontario-West,67,NA,NA
476,6/7/2016,Ontario-West,68,NA,NA
427,6/7/2016,Ontario-West,78,NA,NA
434,6/7/2016,Ontario-West,49,NA,NA
434,6/7/2016,Ontario-West,108,NA,NA
427,6/7/2016,Ontario-West,79,NA,NA
417,6/6/2016,Ontario-West,76,NA,NA
434,6/7/2016,Ontario-West,77,NA,NA
